"","j_hidp","j_qfhigh_dv"
"1463",75112818,2
"1464",75119618,-8
"1465",75140018,-8
"1466",75146818,-8
"1467",75153618,96
"1468",75160418,96
"1469",75160418,-8
"1470",75167218,96
"1471",75174018,-8
"1472",75180818,-8
"1473",75201218,-8
"1474",75214818,-8
"1475",75214818,-8
"1476",75221618,2
"1477",75214818,11
"1478",75058418,-8
"1479",75228418,1
"1480",75228418,11
"1481",75228418,11
"1482",75242018,-8
"1483",75242018,-8
"1484",75248818,-8
"1485",75255618,-8
"1486",75262418,96
"1487",75269218,-8
"1488",75269218,96
"1489",75276018,-8
"1490",75282818,96
"1491",75282818,-8
"1492",75282818,15
"1493",75282818,7
"1494",75289618,96
"1495",75289618,-8
"1496",75296418,11
"1497",75289618,15
"1498",75316818,1
"1499",75330418,2
"1500",75337218,-8
"1501",75350818,-8
"1502",75357618,-8
"1503",75364418,96
"1504",75364418,96
"1505",75364418,13
"1506",75364418,96
"1507",75371218,-8
"1508",75378018,-8
"1509",75378018,-8
"1510",75391618,96
"1511",75391618,-8
"1512",75398418,96
"1513",75398418,96
"1514",75405218,-8
"1515",75405218,-8
"1516",75412018,96
"1517",75412018,96
"1518",75418818,2
"1519",75425618,96
"1520",75432418,13
"1521",75446018,-8
"1522",75452818,-8
"1523",75452818,96
"1524",75459618,2
"1525",75466418,-8
"1526",75466418,-8
"1527",75493618,-8
"1528",75500418,96
"1529",75507218,-8
"1530",75507218,-8
"1531",75514018,-8
"1532",75514018,-8
"1533",75514018,13
"1534",75677218,-8
"1535",75520818,-8
"1536",75690818,-8
"1537",75697618,96
"1538",75704418,-8
"1539",75705098,3
"1540",75711218,-8
"1541",75711218,-8
"1542",75711218,10
"1543",75711218,13
"1544",75718018,-8
"1545",75724818,-8
"1546",75738418,-8
"1547",75738418,-8
"1548",75534418,-8
"1549",75541218,-8
"1550",75541218,2
"1551",75541218,10
"1552",75548018,-8
"1553",75745218,-8
"1554",75554818,96
"1555",75554818,-8
"1556",75561618,96
"1557",75561618,-8
"1558",75561618,1
"1559",75582018,-8
"1560",75582018,-8
"1561",75758818,-8
"1562",75758818,-8
"1563",75765618,-8
"1564",75765618,-8
"1565",75765618,10
"1566",75765618,7
"1567",75772418,-8
"1568",75772418,-8
"1569",75772418,96
"1570",75779218,-8
"1571",75786018,96
"1572",75786018,-8
"1573",75792818,-8
"1574",75792818,-8
"1575",75806418,-8
"1576",75806418,-8
"1577",75813218,96
"1578",75595618,-8
"1579",75595618,7
"1580",75595618,10
"1581",75826818,-8
"1582",75833618,-8
"1583",75840418,-8
"1584",75847218,-8
"1585",75854018,-8
"1586",75854018,-8
"1587",75616018,96
"1588",75867618,-8
"1589",75874418,-8
"1590",75874418,96
"1591",75881218,-8
"1592",75881218,-8
"1593",75901618,-8
"1594",75901618,-8
"1595",75901618,96
"1596",75901618,13
"1597",75622818,96
"1598",75622818,-8
"1599",75622818,-8
"1600",75622818,10
"1601",75908418,-8
"1602",75908418,-8
"1603",75922018,-8
"1604",75629618,-8
"1605",75629618,-8
"1606",75636418,-8
"1607",75629618,96
"1608",75629618,2
"1609",75629618,-8
"1610",75643218,-8
"1611",75928818,13
"1612",75928818,-8
"1613",75935618,-8
"1614",75935618,-8
"1615",75942418,-8
"1616",75942418,3
"1617",75942418,2
"1618",75942418,10
"1619",75949218,-8
"1620",75962818,3
"1621",75962818,96
"1622",75969618,96
"1623",75969618,-8
"1624",75969618,2
"1625",75976418,-8
"1626",75976418,-8
"1627",75983218,1
"1628",75663618,-8
"1629",75663618,-8
"1630",75990018,-8
"1631",75990018,-8
"1632",74018018,13
"1633",74086018,96
"1634",74147218,1
"1635",74698018,13
"1636",75051618,3
"1637",75051618,11
"1638",75262418,96
"1639",136006818,4
"1640",136013618,96
"1641",136013618,96
"1642",136020418,16
"1643",136020418,15
"1644",136027218,13
"1645",136034018,14
"1646",136040818,13
"1647",136040818,2
"1648",136040818,13
"1649",136047618,96
"1650",136047618,13
"1651",136068018,4
"1652",136074818,96
"1653",136074818,13
"1654",136074818,13
"1655",136074818,13
"1656",136074818,13
"1657",136081618,96
"1658",136088418,14
"1659",136088418,3
"1660",136095218,16
"1661",136095218,13
"1662",136102018,2
"1663",136102018,96
"1664",136102018,13
"1665",141419618,-8
"1666",136108818,2
"1667",136115618,13
"1668",141426418,-8
"1669",136122418,15
"1670",136123098,13
"1671",136129218,2
"1672",136129218,2
"1673",136136018,2
"1674",136142818,2
"1675",136149618,13
"1676",136156418,96
"1677",136163218,13
"1678",136163218,13
"1679",136163218,96
"1680",136170018,96
"1681",136176818,13
"1682",136183618,2
"1683",141433218,-8
"1684",136183618,13
"1685",136183618,13
"1686",136183618,13
"1687",141440018,-8
"1688",141440018,-8
"1689",136197218,2
"1690",136197218,7
"1691",141446818,-8
"1692",141453618,-8
"1693",141453618,-8
"1694",141467218,-8
"1695",136204018,13
"1696",136204018,96
"1697",136224418,96
"1698",136224418,13
"1699",136224418,7
"1700",136244818,13
"1701",136244818,3
"1702",136251618,96
"1703",136258418,1
"1704",136265218,96
"1705",136265218,96
"1706",136272018,13
"1707",136278818,96
"1708",136285618,16
"1709",136285618,5
"1710",136292418,1
"1711",136292418,13
"1712",136292418,96
"1713",141474018,-8
"1714",141480818,-8
"1715",141487618,-8
"1716",141494418,-8
"1717",141494418,-8
"1718",136299218,96
"1719",141501218,96
"1720",136081618,13
"1721",136306018,1
"1722",136306018,5
"1723",136312818,3
"1724",136319618,2
"1725",136319618,2
"1726",136326418,1
"1727",136333218,96
"1728",136340018,1
"1729",136340018,1
"1730",136346818,96
"1731",136346818,3
"1732",136353618,13
"1733",136367218,3
"1734",136394418,13
"1735",136401218,96
"1736",136401218,96
"1737",136408018,13
"1738",136408018,96
"1739",136435218,96
"1740",136442018,96
"1741",136442018,96
"1742",136448818,2
"1743",136448818,1
"1744",136455618,7
"1745",141508018,-8
"1746",136462418,96
"1747",141514818,-8
"1748",141514818,-8
"1749",141521618,-8
"1750",141521618,-8
"1751",141528418,-8
"1752",141528418,-8
"1753",141535218,-8
"1754",141535218,-8
"1755",136469218,96
"1756",136469218,13
"1757",136482818,4
"1758",136482818,1
"1759",136489618,96
"1760",136489618,96
"1761",136496418,14
"1762",136496418,3
"1763",136503218,13
"1764",136510018,96
"1765",136510018,96
"1766",136523618,1
"1767",136537218,14
"1768",136537218,14
"1769",136544018,2
"1770",136544018,1
"1771",136550818,96
"1772",136550818,14
"1773",136557618,2
"1774",136557618,1
"1775",136557618,7
"1776",136564418,96
"1777",136564418,7
"1778",136564418,7
"1779",136571218,4
"1780",136571218,2
"1781",136578018,2
"1782",136578018,1
"1783",141542018,-8
"1784",141542018,-8
"1785",141548818,-8
"1786",141548818,-8
"1787",141555618,-8
"1788",136584818,15
"1789",136584818,96
"1790",136591618,7
"1791",136591618,2
"1792",136598418,2
"1793",136591618,2
"1794",136605218,2
"1795",136605218,2
"1796",136612018,96
"1797",136612018,96
"1798",136612018,3
"1799",136625618,4
"1800",136632418,96
"1801",136632418,14
"1802",136639218,13
"1803",136652818,7
"1804",136659618,96
"1805",136659618,13
"1806",136666418,13
"1807",136673218,96
"1808",136673218,13
"1809",136680018,2
"1810",136686818,96
"1811",136693618,96
"1812",136700418,13
"1813",136700418,13
"1814",136720818,96
"1815",136734418,13
"1816",136741218,96
"1817",136741218,96
"1818",136748698,96
"1819",136741218,13
"1820",136741218,96
"1821",136754818,7
"1822",136754818,13
"1823",136768418,13
"1824",136775218,96
"1825",136788818,2
"1826",136788818,1
"1827",136795618,3
"1828",136802418,96
"1829",136809218,96
"1830",136816018,7
"1831",136822818,96
"1832",136836418,2
"1833",136850018,96
"1834",136850018,96
"1835",136278818,-8
"1836",136856818,96
"1837",136877218,13
"1838",136877218,10
"1839",141562418,5
"1840",141562418,-8
"1841",141569218,96
"1842",141576018,-8
"1843",141582818,14
"1844",141582818,-8
"1845",141589618,-8
"1846",141589618,-8
"1847",136890818,1
"1848",141596418,-8
"1849",141610018,-8
"1850",141616818,-8
"1851",141616818,-8
"1852",141616818,96
"1853",136897618,15
"1854",136904418,96
"1855",136911218,96
"1856",136918018,96
"1857",136924818,3
"1858",136924818,96
"1859",136931618,3
"1860",136938418,13
"1861",136938418,14
"1862",136945218,14
"1863",136952018,96
"1864",136958818,1
"1865",136965618,3
"1866",136972418,2
"1867",136972418,3
"1868",136986018,7
"1869",136992818,2
"1870",136979218,2
"1871",136999618,2
"1872",136999618,1
"1873",137007098,7
"1874",136999618,13
"1875",137020018,2
"1876",137020018,2
"1877",137026818,3
"1878",137026818,13
"1879",137033618,1
"1880",137040418,2
"1881",137047218,1
"1882",137047218,5
"1883",137060818,2
"1884",137074418,96
"1885",137074418,96
"1886",137088018,96
"1887",137081218,96
"1888",137081218,96
"1889",137101618,96
"1890",137101618,96
"1891",137108418,96
"1892",137115218,96
"1893",137115218,96
"1894",137122018,96
"1895",137128818,3
"1896",137128818,3
"1897",137135618,13
"1898",137128818,10
"1899",137142418,16
"1900",137149218,1
"1901",137149218,7
"1902",137169618,13
"1903",137176418,2
"1904",137176418,10
"1905",137183218,96
"1906",137190018,96
"1907",137190018,96
"1908",137210418,13
"1909",137217218,96
"1910",137224018,14
"1911",137224018,96
"1912",137224018,13
"1913",137224018,13
"1914",141623618,96
"1915",141623618,96
"1916",141630418,7
"1917",141637218,96
"1918",136251618,96
"1919",136251618,13
"1920",137264818,13
"1921",137264818,14
"1922",137271618,96
"1923",137264818,13
"1924",137278418,13
"1925",137305618,2
"1926",137305618,2
"1927",137312418,1
"1928",137326018,2
"1929",137326018,13
"1930",137332818,4
"1931",137332818,1
"1932",137346418,96
"1933",137346418,7
"1934",137353218,2
"1935",137353218,2
"1936",137353218,7
"1937",137353218,2
"1938",137360018,14
"1939",137360018,7
"1940",137373618,13
"1941",137394018,96
"1942",137414418,96
"1943",137421218,5
"1944",137434818,3
"1945",137441618,2
"1946",141644018,96
"1947",141644018,96
"1948",141644698,6
"1949",137448418,13
"1950",137448418,2
"1951",137455218,7
"1952",137462018,4
"1953",137462018,1
"1954",137468818,5
"1955",137489218,96
"1956",137489218,96
"1957",137502818,2
"1958",137502818,2
"1959",137516418,16
"1960",137523218,96
"1961",137536818,2
"1962",137536818,2
"1963",137536818,7
"1964",137536818,2
"1965",137536818,2
"1966",137543618,3
"1967",137550418,3
"1968",137550418,2
"1969",137564018,3
"1970",137557218,96
"1971",137570818,7
"1972",137591218,15
"1973",137591218,13
"1974",137604818,96
"1975",137611618,3
"1976",137618418,1
"1977",137625218,13
"1978",137638818,5
"1979",137638818,2
"1980",137638818,3
"1981",137645618,7
"1982",137645618,4
"1983",141657618,96
"1984",137652418,96
"1985",141657618,96
"1986",137652418,13
"1987",141664418,-8
"1988",141664418,-8
"1989",141671218,2
"1990",141678018,-8
"1991",141684818,-8
"1992",141691618,-8
"1993",137666018,2
"1994",141698418,-8
"1995",137672818,13
"1996",137679618,2
"1997",137686418,13
"1998",137700018,1
"1999",137700018,4
"2000",137706818,13
"2001",137706818,14
"2002",137706818,7
"2003",137706818,10
"2004",137713618,1
"2005",137713618,5
"2006",137714298,2
"2007",137720418,96
"2008",137727218,13
"2009",137740818,1
"2010",137747618,7
"2011",141712018,-8
"2012",137761218,14
"2013",137761218,1
"2014",137761218,13
"2015",141732418,96
"2016",137768018,13
"2017",141732418,-8
"2018",137781618,96
"2019",137781618,96
"2020",141746018,96
"2021",141746018,96
"2022",137788418,11
"2023",141752818,-8
"2024",141746018,-8
"2025",137795218,96
"2026",137795218,7
"2027",137808818,2
"2028",137829218,2
"2029",137836018,7
"2030",137822418,3
"2031",137842818,2
"2032",137842818,96
"2033",137849618,96
"2034",137863218,96
"2035",137870018,13
"2036",137876818,3
"2037",137883618,7
"2038",137890418,1
"2039",137897218,7
"2040",137904018,3
"2041",137904018,13
"2042",137917618,3
"2043",137910818,1
"2044",137910818,7
"2045",137910818,13
"2046",137938018,96
"2047",137938018,14
"2048",137938018,3
"2049",137938018,13
"2050",137951618,7
"2051",137951618,96
"2052",137958418,14
"2053",137958418,14
"2054",137965218,15
"2055",137972018,2
"2056",137978818,13
"2057",137978818,7
"2058",137985618,7
"2059",137985618,2
"2060",137992418,13
"2061",137992418,1
"2062",137999218,96
"2063",138012818,96
"2064",138012818,13
"2065",138019618,13
"2066",138019618,2
"2067",138026418,3
"2068",138033218,13
"2069",138033218,13
"2070",138033218,96
"2071",138040018,13
"2072",138040018,13
"2073",138067218,1
"2074",138067218,1
"2075",138074018,96
"2076",138074018,14
"2077",138080818,13
"2078",138087618,7
"2079",138114818,1
"2080",138114818,3
"2081",138121618,13
"2082",141766418,16
"2083",141766418,96
"2084",141773218,1
"2085",141766418,96
"2086",138128418,3
"2087",141780018,-8
"2088",138142018,2
"2089",138135218,7
"2090",138148818,13
"2091",138149498,7
"2092",141786818,-8
"2093",138155618,96
"2094",141793618,-8
"2095",138155618,96
"2096",141800418,-8
"2097",138162418,96
"2098",138162418,13
"2099",138169218,2
"2100",138176018,96
"2101",138176018,96
"2102",138182818,1
"2103",141807218,-8
"2104",141807218,-8
"2105",138203218,96
"2106",141814018,-8
"2107",141814018,13
"2108",138210018,2
"2109",141820818,1
"2110",138216818,2
"2111",141827618,-8
"2112",141827618,-8
"2113",138223618,13
"2114",138230418,7
"2115",138230418,3
"2116",138237218,2
"2117",138244018,1
"2118",138257618,14
"2119",138250818,13
"2120",138264418,3
"2121",138271218,13
"2122",138271218,13
"2123",138291618,96
"2124",138298418,2
"2125",138312018,13
"2126",138312018,96
"2127",138318818,1
"2128",138325618,2
"2129",138325618,2
"2130",138339218,2
"2131",138339218,2
"2132",138359618,96
"2133",138366418,96
"2134",138373218,2
"2135",138373218,13
"2136",138380018,96
"2137",138386818,14
"2138",138393618,96
"2139",138400418,13
"2140",138407218,13
"2141",138414018,2
"2142",138420818,13
"2143",138420818,2
"2144",138427618,96
"2145",138434418,13
"2146",138448018,13
"2147",138461618,96
"2148",138461618,96
"2149",138468418,1
"2150",138475218,96
"2151",138482018,96
"2152",138495618,3
"2153",138502418,3
"2154",138509218,96
"2155",138509218,96
"2156",138516018,96
"2157",138529618,96
"2158",138529618,96
"2159",138536418,14
"2160",138536418,-8
"2161",138543218,13
"2162",138550018,96
"2163",138556818,13
"2164",138550018,7
"2165",138563618,96
"2166",138570418,2
"2167",138584018,4
"2168",138590818,13
"2169",138597618,13
"2170",138597618,2
"2171",138604418,5
"2172",141834418,-8
"2173",141834418,-8
"2174",138611218,1
"2175",141841218,-8
"2176",136462418,7
"2177",138624818,4
"2178",138624818,2
"2179",138631618,13
"2180",138631618,3
"2181",138638418,2
"2182",138638418,2
"2183",138645218,96
"2184",144751618,1
"2185",141854818,-8
"2186",141854818,-8
"2187",138652018,13
"2188",138652018,3
"2189",138652018,13
"2190",138658818,7
"2191",138658818,13
"2192",138658818,7
"2193",138665618,96
"2194",138679218,13
"2195",138679218,14
"2196",138692818,2
"2197",138713218,13
"2198",138733618,96
"2199",138733618,7
"2200",138740418,10
"2201",138747218,96
"2202",138754018,16
"2203",138754018,96
"2204",138760818,13
"2205",138767618,2
"2206",138767618,2
"2207",138774418,96
"2208",138774418,96
"2209",138781218,1
"2210",138781218,2
"2211",138788018,3
"2212",138788018,2
"2213",138801618,1
"2214",138801618,1
"2215",138808418,7
"2216",138801618,7
"2217",138815218,13
"2218",138822018,2
"2219",138828818,96
"2220",141861618,96
"2221",141861618,96
"2222",141862298,2
"2223",141868418,-8
"2224",141868418,-8
"2225",138842418,13
"2226",138842418,13
"2227",138849218,13
"2228",138849218,13
"2229",138862818,3
"2230",138862818,7
"2231",138862818,10
"2232",138876418,96
"2233",138876418,9
"2234",138883218,1
"2235",138883218,2
"2236",138890018,96
"2237",138903618,1
"2238",138910418,2
"2239",138917218,1
"2240",138930818,5
"2241",138944418,2
"2242",138944418,1
"2243",138945098,1
"2244",138958018,2
"2245",138964818,1
"2246",138964818,1
"2247",138971618,96
"2248",138978418,96
"2249",138985218,2
"2250",138985218,1
"2251",138992018,7
"2252",138992018,1
"2253",138998818,1
"2254",138998818,13
"2255",139012418,2
"2256",139019218,1
"2257",139019218,1
"2258",139026018,3
"2259",139032818,5
"2260",139032818,2
"2261",139046418,13
"2262",139046418,13
"2263",139046418,1
"2264",139053218,96
"2265",139053218,10
"2266",139053218,96
"2267",141875218,-8
"2268",141882018,-8
"2269",141875218,96
"2270",141888818,-8
"2271",141888818,-8
"2272",141889498,13
"2273",139060018,13
"2274",139073618,13
"2275",139073618,13
"2276",139073618,13
"2277",139073618,13
"2278",139073618,13
"2279",139080418,13
"2280",139080418,13
"2281",139087218,2
"2282",139087218,3
"2283",139087218,7
"2284",139087218,13
"2285",139087218,10
"2286",139094018,2
"2287",139094018,1
"2288",139100818,13
"2289",139100818,4
"2290",139107618,3
"2291",139114418,96
"2292",139121218,2
"2293",144778818,1
"2294",144778818,1
"2295",144778818,96
"2296",144778818,1
"2297",144778818,9
"2298",144778818,2
"2299",144778818,2
"2300",139148418,13
"2301",139148418,96
"2302",139155218,2
"2303",139155218,2
"2304",139155218,7
"2305",139162018,1
"2306",139168818,14
"2307",139168818,13
"2308",139168818,7
"2309",139175618,1
"2310",141902418,-8
"2311",141909218,-8
"2312",139182418,13
"2313",139182418,3
"2314",139196018,10
"2315",139196018,10
"2316",139196018,13
"2317",139202818,96
"2318",139209618,1
"2319",139209618,2
"2320",139223218,2
"2321",139230018,2
"2322",139236818,2
"2323",139236818,16
"2324",139250418,1
"2325",136802418,13
"2326",141916018,-8
"2327",141916018,-8
"2328",141922818,96
"2329",144738018,1
"2330",139264018,4
"2331",139264018,1
"2332",139270818,2
"2333",139277618,2
"2334",139284418,13
"2335",141929618,-8
"2336",141929618,-8
"2337",139304818,13
"2338",139304818,13
"2339",139311618,1
"2340",139311618,7
"2341",139318418,1
"2342",139318418,2
"2343",139332018,96
"2344",139345618,2
"2345",139352418,1
"2346",139366018,96
"2347",141936418,-8
"2348",141698418,1
"2349",139379618,1
"2350",139386418,13
"2351",139386418,14
"2352",139386418,10
"2353",139393218,7
"2354",139400018,96
"2355",139400018,13
"2356",139406818,-8
"2357",136639218,13
"2358",136999618,-9
"2359",139420418,96
"2360",139434018,96
"2361",139440818,13
"2362",139440818,10
"2363",139454418,3
"2364",141950018,-8
"2365",141950018,7
"2366",141950018,-8
"2367",141956818,-8
"2368",139461218,2
"2369",141956818,-8
"2370",141963618,-8
"2371",139481618,7
"2372",139481618,14
"2373",139488418,10
"2374",139481618,13
"2375",139495218,13
"2376",139495218,3
"2377",139502018,3
"2378",139508818,2
"2379",139536018,14
"2380",139529218,1
"2381",139542818,13
"2382",139549618,3
"2383",139549618,13
"2384",139563218,96
"2385",139570018,13
"2386",139570018,2
"2387",141970418,96
"2388",141970418,-8
"2389",139583618,4
"2390",139590418,4
"2391",136503218,13
"2392",139604018,13
"2393",139617618,13
"2394",139617618,15
"2395",139624418,13
"2396",139631218,2
"2397",139631218,3
"2398",139631218,7
"2399",139638018,2
"2400",139644818,2
"2401",139644818,13
"2402",141977218,-8
"2403",139651618,13
"2404",139651618,96
"2405",139658418,2
"2406",139665218,3
"2407",139665218,13
"2408",139672018,14
"2409",139672018,13
"2410",139692418,96
"2411",139699218,96
"2412",139706018,7
"2413",139706018,96
"2414",139712818,10
"2415",139712818,2
"2416",139726418,96
"2417",139760418,1
"2418",139767218,7
"2419",139767218,2
"2420",139774018,96
"2421",139774018,13
"2422",139780818,13
"2423",139780818,13
"2424",139787618,10
"2425",139801218,2
"2426",139801218,2
"2427",139808018,2
"2428",139808018,1
"2429",139821618,13
"2430",139821618,7
"2431",139821618,13
